item_id,item_geohash,item_category
317037194,,3064
328089391,956mluk,11950
246494439,,12090
317032271,,5712
328089391,956m5p3,11950
246491319,,3000
117303633,,9017
47087957,,705
246490188,,2443
104101316,,12170
328089391,95539i0,11950
246485955,,2284
31703159,,24
180963106,,1032
246483753,956moqg,8828
178621734,,10662
328089391,94j7955,11950
246483753,95ucrb9,8828
317031290,,1169
328089391,94dddj7,11950
246483753,95qni03,8828
130809879,,10431
96406570,94nutf0,5573
246483753,9296n23,8828
141365535,97mwd0u,3487
328089391,946j72w,11950
246483753,951e5sl,8828
141365535,96r2knj,3487
328089391,9rfrmvi,11950
246483753,94v6j2a,8828
178627716,,3368
180969256,,10015
246483753,956anuc,8828
253899557,,4778
47093225,,12067
246483753,956jkv9,8828
393141589,,12067
180969802,,12067
246483753,952r4wl,8828
317029733,,7619
180970597,,705
246483753,951hu4s,8828
317028020,,8099
47098922,,10576
246480375,,4245
317025974,,8662
116679836,,198
246479463,,1963
393141559,96kcv7r,3871
328089391,943v0rp,11950
246478566,,12067
141365535,96kncts,3487
103581394,,1032
246478191,,12090
317025191,,3723
328089391,946veck,11950
246475593,,4008
25390595,,4830
47105072,,7390
246468366,,9614
141365535,96karot,3487
4711109,,8646
246463041,,3064
31702430,,6648
328089391,94fdbrp,11950
246462450,,5273
141365535,96kai5o,3487
180976405,,3660
246459951,,10033
253908968,,8561
47111333,,10735
246459054,,7939
253911830,,9569
47114846,,2568
246458529,,11952
178636731,,10085
180982195,,3723
246449712,,11406
393139015,,1963
328089391,94h6bv7,11950
246445725,,4830
141365535,96kahkd,3487
328089391,94j5fhg,11950
246445380,,12158
317014409,,2225
47115701,,11406
246445215,,12996
317014028,,12090
180986776,,4008
246443922,,1807
9920593,,10431
328089391,9qvprhn,11950
246443301,,12370
130810785,,12630
47117684,,9933
246437241,,6648
25391912,,6794
47118806,,9789
246434844,,10356
253920362,,4008
47119943,,5533
246434232,,3064
86349473,,9933
328089391,99ctlbt,11950
246433803,,4582
317014022,,8792
328089391,944kvgl,11950
246429804,,1963
178642506,,9450
328089391,945ocmh,11950
2464200,,8561
253923428,,5186
328089391,94eb1wp,11950
246418680,,9614
317009144,,1483
47123195,,660
24641730,,10179
141365535,96k7mb9,3487
47125841,,7467
246405801,,3660
393138043,,544
328089391,94h3dt9,11950
246405513,,9155
317008559,955e1ot,3487
328089391,94lrmdd,11950
246400470,,3064
130811325,,2683
328089391,94w06lw,11950
24639972,,3064
393137692,,10431
328089391,955l2g4,11950
246399513,,5932
317008559,95qhnlf,3487
180998188,,4582
246394785,,56
253927649,,4830
47126387,,10412
246393903,,7995
393136348,,10582
47127236,,3660
246393519,,8990
253928006,,9569
181003552,,7174
246384549,,6168
317008559,95qq14j,3487
328089391,956mjc6,11950
246380454,,12630
393136255,,10431
47132372,,10356
246378594,,7769
317008559,95qq7f9,3487
47134238,,8270
246376566,,6648
141365535,9674ja9,3487
181005103,,8561
246376137,,9618
130812594,,6648
181006618,,3660
246374802,,4008
317008559,95qq7md,3487
4713575,,3660
246366360,,10431
253930442,,7995
47137205,,7876
246364329,,9569
253930853,,3064
328089391,957qml9,11950
246364107,,4245
178645938,,5988
328089391,95lkvkp,11950
246361098,,5169
317008559,95u6101,3487
4713782,,8268
246360798,,12816
253932278,,8561
328089391,95lkvwh,11950
246358611,,3660
393134599,,4677
328089391,95qbvvo,11950
24635592,,2683
317008559,95u3o1h,3487
181012174,,3064
246355902,,2029
317008559,95u2nvu,3487
328089391,95qpunt,11950
246352818,,7393
317008559,95rwofh,3487
328089391,95qqsgs,11950
246352461,,5752
253937285,,12067
328089391,95rij1r,11950
246345663,,11406
393134371,,6526
47140241,,3064
246342324,,9569
253938542,,7995
96406570,99ct6w9,5573
246339561,,11406
393132217,,614
181015549,,12570
24633927,,8710
25394675,,11039
328089391,95s0jw2,11950
246334716,,8561
141365535,960wc9o,3487
328089391,95wlq9u,11950
246334224,,6648
178646823,,12370
328089391,96kaoo9,11950
246329103,,3064
317008559,941gem9,3487
116686592,,5489
246322302,,4230
253946762,,7350
328089391,96kbpnk,11950
246312177,,3368
317008559,943e7bj,3487
328089391,99bjm9h,11950
2463108,,10467
141365535,95vqn7f,3487
328089391,99chui2,11950
246310050,,7995
25394774,,6133
47141381,,8405
246304914,,11664
317008559,943jw12,3487
328089391,99ctanh,11950
246303468,,13500
141365535,95ugibj,3487
328089391,99ctb0t,11950
246302589,,4830
141365535,95sud95,3487
181031209,,4830
246294693,,8376
1786475,,4245
96406570,94viddh,5573
246292161,,7619
317008559,943wpgb,3487
47141663,9.50E+28,4657
246283554,,3942
141365535,95rwgkg,3487
328089391,99ctegh,11950
246282381,,10460
141365535,95rwgch,3487
328089391,99cthkq,11950
246282273,,10431
317008559,94c9m49,3487
47141894,,7030
246275517,,4778
39311601,,2334
116691317,,1294
246271755,,6794
25396253,,3723
47144786,,7737
246267666,,4245
253964741,,10431
181032208,,10120
246264273,,9086
25396541,,9829
328089391,99ctjln,11950
246264195,,8387
317008559,94cphw9,3487
328089391,99ctlaf,11950
246263010,,11406
317008559,94cpv7v,3487
328089391,99cu55t,11950
246258045,,9334
141365535,95rwbnm,3487
116692973,,8685
246243786,,7467
317008559,942mjhp,3487
47144789,,9932
246239682,,3368
86348810,,10063
328089391,99nf3j1,11950
246236997,,5233
253971515,,3064
47144879,,3064
246236742,,12170
141365535,95rrk5v,3487
18103747,95q60g5,12996
246236535,,9569
317008559,94cpv71,3487
181038640,,3660
246233616,,2284
317008559,94nb0kw,3487
181038739,,10431
246229677,,3368
141365535,95rijvb,3487
181038940,,2981
246227457,,10015
178650978,,6526
47146589,,10085
246225066,,11991
141365535,95qu2en,3487
116693345,,4245
246218934,,6986
317008559,94nbtje,3487
328089391,9qq3qus,11950
246214038,,6648
317008559,94nbvam,3487
328089391,9qv9a0i,11950
246209964,,7393
317008559,94nn37h,3487
328089391,9qv9b2m,11950
246201732,,7467
141365535,95qqq57,3487
47146853,,4582
24620139,,6648
317008559,94vbhfr,3487
328089391,9r2sjma,11950
246200919,,9757
253983167,,7393
328089391,9rastjr,11950
246198144,,10431
178652175,,10137
328089391,9rdmep1,11950
246190131,,7995
117308202,,8990
328089391,9rg2hbn,11950
246187722,,7390
253983533,,8685
328089391,9rg2q93,11950
246186471,,6700
253984388,,5932
47148065,,3064
246183990,,7572
253984811,,5801
181044412,,10431
246183693,,7350
393111058,,6297
328089391,9rf952h,11950
246183147,,10544
178652310,,7643
47156030,,5446
246182697,,4556
317008559,94vpm9f,3487
181045546,,4830
24617859,,94
317008559,94vrkb0,3487
47164520,,10356
246177780,,8179
253985456,,7350
47165804,,5065
246177441,,12862
317008559,950spoa,3487
47172479,,7350
246175482,,7467
178652847,,9450
328089391,9qv9bus,11950
246174792,,3064
178655235,,5533
47177762,,4670
246167661,,4582
17865665,,7390
328089391,9qqubs5,11950
246157551,,8099
253988045,,4677
328089391,99nfvdn,11950
246154977,,11664
141365535,95qq7u6,3487
328089391,99ctlsj,11950
246150402,,3064
317008559,951hsek,3487
96406570,99ctb7m,5573
246148791,,56
130827753,,8099
328089391,99ctj01,11950
246145437,,2284
317008559,954go3b,3487
47182508,,3064
246139809,,7311
317008559,955gc2g,3487
18105349,,6417
246134691,,1599
317008559,955iv9n,3487
116694215,,4830
246133293,,12090
178656855,,4677
96406570,94vidmo,5573
246131148,,3064
104101631,,4588
328089391,99ctank,11950
246122595,,198
253994018,,5480
328089391,96k2t11,11950
246118056,,7939
317008559,955l9nb,3487
328089391,99ctjj0,11950
246114669,,8218
317008559,956ltjo,3487
328089391,99ctiqt,11950
246106992,,3690
317008559,956o9pf,3487
1166959,,3942
246106392,,12760
317008559,956p9mm,3487
328089391,99cteff,11950
246100737,,7791
863419,,12090
181057624,,9569
246098913,,12326
253996850,,9569
328089391,99cte6l,11950
24609792,,4468
141365535,95qq37q,3487
328089391,99ctb4f,11950
246094962,,6648
253998380,,1483
181058803,,4582
246094254,,3660
17866229,,10137
328089391,99ct7eq,11950
246087162,,12090
3931106,,2284
47182595,,10735
246084690,,11406
317008559,956pgdm,3487
47187947,,9086
24608286,,3064
317008559,95q2c46,3487
328089391,99ct5tr,11950
246077280,,3370
254000579,,8179
328089391,99chvlk,11950
246075102,,10236
254000663,,3960
328089391,99b9pet,11950
24607491,,10637
393110458,,6648
328089391,95ub7lq,11950
246074388,,11039
254001170,,10120
328089391,95ring1,11950
24607386,,7393
317008559,95q4fel,3487
328089391,95qquta,11950
24606582,,4588
141365535,95qp12v,3487
328089391,95qqumw,11950
246063882,,10637
141365535,95qnio6,3487
47194460,,12221
246062967,,10431
254003378,,9789
328089391,95qqpef,11950
246059484,,9569
393107266,,1242
47195651,,3660
24605841,,3000
393104923,,7030
328089391,95q674c,11950
246057129,,56
178665558,,13500
47202206,,3064
246056877,,5141
254006159,,597
47202332,,10356
246052482,,13308
317008559,95q6445,3487
328089391,95q65vi,11950
246051156,,10290
317008559,95qh2fg,3487
328089391,956mgqh,11950
246048183,,198
141365535,95lkpwf,3487
47203736,,3000
246032295,,10290
141365535,95lkio9,3487
328089391,9552mbc,11950
246030858,,10431
317008559,95qh3tc,3487
181082872,,7572
246029043,,6648
393103543,,1963
47204582,,11991
246025104,,2284
141365535,95gk7dw,3487
328089391,950tcgq,11950
246022347,,8698
317008559,95qhb42,3487
328089391,946jqnw,11950
246018747,,12630
178668198,,7995
328089391,941garc,11950
246015969,,13547
393096739,,4008
328089391,94bb6d0,11950
246014373,,9017
254012990,,9789
181085818,,7939
246011913,,12630
317008559,95qhc9h,3487
96406570,99ctdj3,5573
246006408,,5291
317008559,95qhc9u,3487
4720502,,836
245996646,,12630
141365535,95f766s,3487
328089391,94e1a2j,11950
245994978,,4245
317008559,95qhnwh,3487
328089391,94ek0ok,11950
245993955,,198
317008559,9512o0s,3487
96406570,955nlka,5573
245983209,,7572
178672959,,8254
328089391,94jrjh7,11950
245978205,,7850
254022560,,4245
47208263,,12221
245975190,9rdmvg3,4657
141365535,956mmkw,3487
328089391,94vgqbt,11950
245974113,,6247
130839081,,1632
47208671,,11991
245973108,,4245
317008559,95qhnwu,3487
181087966,,6247
245969433,,12375
141365535,956mlgp,3487
328089391,94vkm65,11950
245969268,,7876
317008559,95qhqtm,3487
328089391,955pjw2,11950
245967345,,5480
393095014,,8099
47210045,,12090
245965851,,8179
317008559,95qq0hn,3487
181094125,mtob370,10356
245965032,,6272
254026055,,8870
47213030,,7572
245955603,,7876
254026283,,12862
328089391,95lkudm,11950
245953518,,4778
254026670,,1169
4722005,,9569
245951751,,3067
141365535,956mj0c,3487
181097791,,9017
245950980,,10576
317008559,95u36c0,3487
101021197,,7791
245950191,,4830
317008559,951huqi,3487
181098247,,5533
245945445,,6648
141365535,956mc5w,3487
47225552,,1649
245934711,,12067
317008559,952jcwi,3487
116702471,,10356
245934366,,10431
254028959,,11039
181101031,,11406
245932002,,3960
178674837,,7995
47225606,,4282
245926596,,1294
25402916,,3368
328089391,95q6rw5,11950
245926557,,12170
130839933,,9829
181101895,,7769
245925996,,9728
317008559,9555pat,3487
328089391,95riamj,11950
245925222,,4582
317008559,955g3b5,3487
96406570,99ctfmt,5573
245922081,,362
178674843,,7572
328089391,95rijmf,11950
245919420,,4559
141365535,956dstq,3487
47231846,,7401
245919102,,8254
130841082,,10356
47240768,,3017
245916174,,4582
254031767,,6858
328089391,99ct2gk,11950
245915310,,10356
317008559,955h0ug,3487
18110551,,1169
245905026,,7350
141365535,9561w5p,3487
328089391,99ct2w5,11950
245888550,,9450
254034815,,5065
328089391,99ct6gb,11950
245886642,,8605
317008559,955lj3l,3487
328089391,99ct6wm,11950
245883219,,1142
178678134,,4677
328089391,99ct75f,11950
245880777,,11406
317008559,95rwbde,3487
328089391,99ct7rm,11950
245879679,,10501
317008559,95quebv,3487
328089391,99ctn9o,11950
2458770,,13500
317008559,955mgrn,3487
181115284,,7619
245874255,,3064
317008559,95qqu6q,3487
181116538,,11782
245873820,,11492
317008559,95qqtb0,3487
1167058,,12326
245873622,,5930
317008559,95qqciq,3487
47247257,,5273
245867583,,8561
141365535,955m4pt,3487
47250863,,10431
245867526,,951
317008559,95qhnwd,3487
47254943,,7995
245857311,,6247
254042024,,94
328089391,9q0ujvn,11950
245850225,,3064
254042798,,4588
181118293,,10120
245849427,,5153
141365535,955le6p,3487
328089391,9q403vm,11950
245849019,,2284
141365535,954ficm,3487
328089391,9rf4n5q,11950
245848671,,12630
130841268,,4510
328089391,9rf4ho3,11950
245848275,,3660
317008559,95qhnmb,3487
4725662,,12791
24584796,,8234
254046662,,10582
328089391,9r6vebr,11950
245846652,,3368
117312015,,9829
47260262,,11991
245845827,,9789
317008559,95qhnj0,3487
328089391,9r5frn5,11950
245845050,,1807
39308976,,2284
181121284,,7401
245844951,,5932
254049122,,9023
328089391,9qv9a1l,11950
245844645,,12570
317008559,95qh3tl,3487
47278355,,4830
24584163,,7791
317008559,95q4feu,3487
47289572,,4533
245840763,,10431
141365535,950tlfj,3487
103582309,,6648
24583983,,12630
317008559,956sv70,3487
328089391,9h45b5r,11950
245833206,,3956
141365535,950rcs0,3487
328089391,99nfn6t,11950
245825679,,1550
17868269,,2284
47290643,,3660
24582519,,3064
317008559,956mopt,3487
328089391,99ctrvf,11950
2458245,,6417
317008559,955orvd,3487
328089391,99ctjjs,11950
245822244,,3397
317008559,955mvrr,3487
47295080,,8376
245818644,,3660
317008559,955mam5,3487
47295599,,5320
245811261,,11492
317008559,955ma2e,3487
47301629,,56
245800848,,13374
254058410,,9450
328089391,95vqnkr,11950
245798457,,1169
141365535,9507ut4,3487
47302085,,4627
245797107,,12221
141365535,95061kf,3487
181129780,,8561
245795919,,2334
1308464,,10210
47302682,,3064
245795538,,2284
317008559,955l2a0,3487
328089391,944kc07,11950
245794854,,12630
141365535,94vkm6k,3487
328089391,94h3ovd,11950
245793033,,6794
317008559,955jnfp,3487
328089391,9504d61,11950
245789991,,3064
39308934,,3942
328089391,955m3vg,11950
245788788,,10364
141365535,94v6jh9,3487
96406570,956j2sl,5573
245788368,,3660
317008559,955j0vq,3487
328089391,95qq03t,11950
245787507,,3064
178693332,,3064
47307056,,8662
245786919,,7876
317008559,9551kd7,3487
328089391,95qqpbr,11950
245781183,,11497
254065448,,10431
181140904,,9614
245778285,,6648
317008559,954f10k,3487
47308430,,10431
245777412,,8270
141365535,94lh1ej,3487
328089391,95rij14,11950
245775036,,3942
317008559,953p4p1,3487
116710577,,5988
245772423,,12553
2540675,,198
181144036,,10431
245770614,,7390
141365535,94l927f,3487
328089391,95q6756,11950
24576903,,7239
254073062,,12201
47309948,,438
245768130,,5446
141365535,94jrmpb,3487
152152557,94nmndk,10290
245760555,,3660
141365535,94h7iso,3487
85058308,,6648
245758875,,12816
130846614,,3368
47312159,,12996
245757447,,12536
317008559,952j3vw,3487
47313836,,12067
245754393,,12630
317008559,95qqvef,3487
14282565,,3397
245752173,,7995
254073395,,5706
181150567,,10356
245752011,,10431
317008559,95rijpb,3487
47313875,,5457
245751165,,10582
254074145,,11566
85058563,,3064
245744112,,12996
254074631,,7995
146943757,95lkn04,6890
245740488,,7572
254074718,,9450
18115312,,9933
245733654,,11406
317008559,95rra9n,3487
382592933,,13547
245729061,,7995
254075240,,3660
146339748,,13284
245696961,,9450
393086320,,3064
103584664,,8561
245689143,,7572
393082732,,4830
181156735,,12067
245687295,,7978
141365535,94h6if6,3487
47315714,,7995
245685873,,1963
254078456,,10431
152152557,94mnn97,10290
245677527,,2284
141365535,94h6bjv,3487
181158124,,11406
245675676,,2936
130848471,,198
96406570,99ctkk5,5573
245670867,,8254
178699347,,12170
142821522,,7995
24566700,,4588
254081411,,3956
328100311,,2334
24566649,,9614
141365535,94h6atj,3487
85059913,,11991
245665392,,12630
393082639,,8561
152152557,94lrmrf,10290
245657226,,3925
141365535,94h51ef,3487
313176831,,2284
245653944,,1032
317008559,95rwjuu,3487
382592687,,6648
245653434,,9766
254081720,,8662
47320292,,6648
245653335,,362
11731465,,1686
47322161,,6648
245648196,,9450
178703073,,12553
142816872,,7350
24564639,,12326
317008559,955lvhv,3487
142816272,,9933
245642010,,12630
317008559,955l6s3,3487
473241,,7995
24563895,,2348
254084270,,9614
373227920,,3723
245625273,,2029
178705173,,10699
96406570,956jenw,5573
245623716,,11406
254087303,,1169
85063126,,12630
245622723,,6648
254087849,,8179
181166227,,438
245621592,,13985
254088161,,7995
47329361,,12326
245620158,,13985
254088338,,7347
47329871,,4582
24562011,,8270
317008559,955l33l,3487
142815273,,6648
245618343,,94
393079780,,5351
142813908,,4830
245617428,,3397
317008559,955jw9n,3487
96406570,99ctllr,5573
245612112,,12536
317008559,955icbe,3487
142811100,,2334
245611572,,13492
254090285,,4359
4733093,,3064
245611368,,7876
141365535,94h29pi,3487
181172686,,13500
24560529,,94
393077884,,10431
18117295,,9569
245604252,,6648
141365535,94fdn7n,3487
328109440,,9829
245600688,,3000
141365535,946vd6j,3487
83440275,950ssbq,6890
24559353,,3690
254092793,,10356
312050085,,3846
245589372,,2284
317008559,955ibfw,3487
4733741,,9614
24558798,,7995
178707726,,2568
152152557,94krph4,10290
245586852,,10356
254097635,,7737
328112560,,7572
245583684,,11952
178710309,,8685
85065166,,10356
245582235,97rcrip,2225
317008559,9553gr6,3487
146943757,95q5mrm,6890
245582235,96kais5,2225
90793489,,7951
181176559,,12090
245582235,99vs70u,2225
254098331,,6648
116715284,,3064
245582235,99vs700,2225
317008559,954alba,3487
152152557,94fdngk,10290
24558222,,9614
254098334,,13547
47337956,,1807
245580810,,8179
317008559,951ao0w,3487
47355275,,6648
245579094,,3690
254098886,,12158
18117898,,438
245575197,,7791
317008559,95ril27,3487
328113889,,7876
245572776,,11406
317008559,95rw01m,3487
152152557,mtobdfh,10290
245569353,,9757
317008559,95v0e7o,3487
4736153,,11039
245569254,,4677
317008559,95v3grw,3487
47362097,,3064
245567754,,11406
130862862,,5351
47365649,,8270
245566491,,8099
178712775,,11406
108808769,,9450
245564721,,11991
317008559,955mwjo,3487
142808022,,12996
245560890,,9307
141365535,9435wlv,3487
18118663,,5489
245555850,,3846
141365535,9t4qfkh,3487
152152557,mti0c3k,10290
245555457,,11406
130862913,,9569
328120324,,9017
245552586,,2218
317008559,955orqk,3487
306779712,,10120
245551833,,10544
317008559,955su9o,3487
47370494,,7619
245546724,,9933
25410437,,7876
18118885,,6648
245546301,,3960
317008559,9567t52,3487
85065670,,7401
245545347,,13500
141365535,9rg6ci0,3487
47370884,,11664
245538885,,3660
317008559,99ch0ad,3487
47371493,,4588
245534976,,10431
317008559,95ucr13,3487
96406570,956jgdj,5573
245532669,,7393
317008559,95u6a5r,3487
382589306,,2568
245529906,,3064
39307026,,11492
1811947,,9450
245523282,,4830
254111402,,6986
108808112,,10085
245519778,,2284
254112095,,3064
47371871,,2284
245519343,,10544
141365535,9rg291a,3487
328126042,,3660
245517429,,8099
317008559,95rw17o,3487
18119716,95f7q2j,4561
245512305,,4556
141365535,9rf9rdh,3487
181198321,,5446
24551145,,2284
317008559,95rio45,3487
152152557,ffe1a7r,10290
245511147,,10431
141365535,9rf9lad,3487
4737371,,3064
245505444,,9155
393059038,,8099
47374283,,3064
245503755,,7791
141365535,9rdmvio,3487
116715329,,2029
24550188,,12630
254113877,,5962
152152557,ffe1a0n,10290
245500821,,9450
317008559,95qqvi9,3487
328126846,,6648
245497182,,4670
94982204,,7390
32812744,,8270
245495574,,3064
393057385,,3064
142805007,,7401
2454927,,6648
141365535,9rdmv1v,3487
152152557,95qqhfb,10290
245490444,,1242
317008559,95qqtt4,3487
328128181,,3707
245482266,,11406
317008559,95qn360,3487
18121303,,1599
245482086,,9728
178718994,,4561
47379488,,8561
245478894,,8996
130874679,,10012
85068076,,8179
245476779,,2284
254118776,,12823
181213198,,4245
245474991,,3942
141365535,9rdmtsb,3487
181214443,,10431
245473422,,11406
393051253,,10464
152152557,95qqpcl,10290
245472897,,4830
254120162,,3064
181217263,,12067
245468622,,1032
317008559,95qhnw3,3487
47379518,,3321
24546735,,10431
317008559,95qhnme,3487
47387066,,11549
245466417,,6272
317008559,95qhnlw,3487
385339329,,9614
245461584,,10085
141365535,9rdm2pc,3487
152152557,95qqsal,10290
245457042,,9569
317008559,95qhndk,3487
373223333,,9205
24545538,,8179
254126885,,11406
116715365,,10431
245453985,,9086
317008559,95qhct7,3487
47389547,,9829
245452506,,6648
141365535,9r7fuu5,3487
47392880,,12067
24544968,,9205
317008559,95qhc9t,3487
47393585,,3956
245446446,,438
25412966,,10356
328132015,,8099
245445357,,12760
317008559,95qhc93,3487
47394761,,9450
245441736,,12304
25413071,,438
47401169,,8605
245439609,,2288
130874937,,11406
108807167,,7572
245438937,,4588
317008559,95qh3tb,3487
47401670,,7239
245436531,,12090
393044824,,3397
108806867,,1032
245433756,,438
317008559,95qh2fs,3487
181232656,,5141
245433438,,6481
317008559,95qh2f2,3487
181233631,,7876
245427456,,1963
254136287,,12468
306776718,,6648
245417391,,10431
141365535,9r5f502,3487
181235074,9hqjstd,4129
245416158,,8561
178719180,,7350
373221320,,3064
245410662,,11406
317008559,95qh2ar,3487
181235080,,1963
245409327,,10732
317008559,95q53ij,3487
328138120,,8744
245406972,,6794
254137100,,3064
4740191,,9450
24540315,,4588
393042772,,11406
181235959,,12630
245399562,,13374
254140952,,362
116716538,,7572
245395908,,5446
317008559,95q4cva,3487
116718347,,12090
245395533,,10542
317008559,95q3eco,3487
47405195,,9614
245393715,,2284
254143130,,6648
47405924,,9614
245392881,,12536
317008559,956pro3,3487
142797375,,3942
245390394,,12630
254143523,,4245
152152557,95qrr0n,10290
245387349,,3368
254144486,,5533
181242322,9rghd4o,1213
245386431,,4830
254144771,,13686
328139023,,3064
24538626,,9933
393042088,,5324
373219310,,5351
245384268,,198
317008559,956pkkt,3487
47410118,,2284
245384115,,9614
317008559,956mjd9,3487
312420261,,8094
245382345,,12221
130879215,,24
382585514,,6648
245376846,,6648
317008559,956jba1,3487
181244326,,6648
245369700,,12630
178721544,,7033
47413925,,8099
24536769,,6648
317008559,955l757,3487
47413931,,4830
245367654,,9614
317008559,955kl0f,3487
96406570,99ctmih,5573
245366766,,5763
317008559,9551b4k,3487
181247707,,12304
245349138,,362
104103245,,10063
47415536,,12630
24534912,,12090
141365535,9h45cbj,3487
152152557,ffadnr4,10290
245346330,,4561
13087948,,7876
181251265,,4778
245343129,,4830
254152910,,12919
152152557,ffadego,10290
245338086,,12996
178723149,,732
328144303,,5002
245337852,,10431
317008559,954f2cg,3487
312421197,,8234
245337657,,5141
317008559,952j1ee,3487
152152557,9thfi42,10290
245336502,,7393
317008559,951e5ta,3487
47419793,,6648
245328969,,4245
317008559,951avwe,3487
181254238,,12570
245320512,,10699
317008559,950tejs,3487
142785861,,8990
245319606,,7140
317008559,943v0n4,3487
47431889,,10356
245318772,,6986
17872349,,10085
85068655,,8376
245318217,,9610
13088074,,5480
142778022,,1294
245315814,,7791
141365535,99vsre6,3487
96406570,956jgmq,5573
245315787,,3064
130881327,,10501
152152557,9suu9fv,10290
245308896,,5932
107939322,,5141
18125428,,7311
245305599,,7350
130882071,,10356
311141783,,9569
245296260,,3368
317008559,94ndjgd,3487
47431997,,10431
245285604,,4588
317008559,94nmher,3487
18125785,,9610
245284131,,7995
317008559,94nod5d,3487
47439071,,3064
245283705,,6648
254155055,,10544
146336385,,6648
245280474,,5988
317008559,94v26oe,3487
32814853,,2284
245279058,,3064
317008559,94vh1hf,3487
4743968,,4245
24527520,,7876
254155847,,8587
108800612,,3942
245273025,,10431
141365535,99nfnwo,3487
32814934,,7572
245270346,,7357
317008559,94vidhw,3487
181262761,,24
245269716,,2284
254156606,,7393
47449202,,3064
245268603,,11406
178723671,,4533
11671920,,3723
245257920,,7467
317008559,94vlslt,3487
382584353,,4830
245252616,,332
317008559,9504eu2,3487
85071862,,1649
245252553,,438
141365535,99nfhk0,3487
47449730,,94
245250693,,3660
317008559,954abdw,3487
181264795,,11039
245231184,,9232
317008559,9553gbo,3487
181264921,,10431
245229840,,3690
141365535,99nfej2,3487
116722157,,9450
245223867,,4245
317008559,955bmbv,3487
152152557,9rwt03s,10290
245220933,,11406
141365535,99nfdnk,3487
388005016,,12221
245220720,,12919
130885224,,438
47449991,,3708
245218839,,7850
317008559,955kkn1,3487
47451056,,7995
2452182,,12090
94981373,,10544
328150345,,12170
245212290,,11406
90791389,,13042
152152557,9rnbhbs,10290
245212035,,2284
141365535,9rnewa6,3487
3825835,,3064
245209755,,7850
393037615,,10431
382582877,,10735
245205588,,11406
130887105,,94
181268875,,8376
245202741,,10431
317008559,95vqn2u,3487
47451938,,7572
245193528,,7876
317008559,95vqknd,3487
181269052,,12553
245188590,,9614
25417049,,12553
142776645,,3397
245187420,,10236
141365535,9rgpb0j,3487
142776414,,7850
245182719,,3000
317008559,95rwb6j,3487
47453219,,6417
245179725,,2029
863383,,1483
152152557,9rg119v,10290
245179461,,12067
254171219,,2568
181272217,,7350
245178804,,3064
107939967,,9086
181273099,,2284
245177454,,2334
317008559,95rrbg9,3487
181273828,,12090
245176917,,4582
317008559,95rjk5k,3487
116724923,,6648
245175444,9rghguo,1213
254171960,,11952
152152557,90so7gn,10290
245164239,,4830
141365535,9rg6w0n,3487
328160509,,10310
245157549,,1963
254174405,,7939
47453696,,10412
245155128,,5273
254174540,,12090
4745423,,9618
245149884,,3064
317008559,95ricth,3487
181277653,,6648
245145987,,3942
317008559,95qun00,3487
47454968,,3064
245144610,,10582
317008559,95qqu5r,3487
47455703,,2252
245142621,,7876
254177648,,3064
83298147,,8254
245140326,,7995
13089175,,13308
142773729,,7995
245139117,,11039
317008559,95qqskf,3487
328162534,,8179
245134722,,3321
90786493,,7401
382579325,,7939
245133675,,4245
141365535,9rf9v17,3487
328164031,,10431
245130417,,8099
141365535,9rf795k,3487
47457047,,12170
245122173,,12791
393031585,,6648
152152557,9410fo2,10290
245118405,,10576
254183387,,6648
47457482,,7876
245113707,,2284
317008559,95qhnoa,3487
152152557,943arn2,10290
24510732,,13042
178734591,,7876
382579043,,12570
245102475,,7995
393028171,,10460
328166047,,11406
245088519,,10431
317008559,95qhnlc,3487
96406570,99cto79,5573
245087154,,12170
254186813,,4533
152152557,946vat5,10290
245085669,,3064
141365535,9reot3j,3487
108797120,,12326
245083938,,5480
141365535,9rehvde,3487
116725073,,7390
245082759,,4245
25418909,,5827
147331615,,12553
245079921,,10120
117321246,,11497
47460068,,10290
245078376,,5993
317008559,95qhnjm,3487
328170694,,4008
245075286,,12553
317008559,95qhnie,3487
181298695,,5351
245075193,,10431
254192261,,6648
382576547,,11406
245072679,,10431
141365535,9qq35h1,3487
152152557,94c9hhl,10290
245068482,,6648
130893759,,9933
47477750,,2284
245066823,,4869
141365535,9pcisue,3487
181300024,,9614
245061069,,3942
86336213,,4008
306773328,,2225
24505671,,94
141365535,99nfcms,3487
328172455,,12170
245055600,,56
317008559,95qhni1,3487
181301272,,7995
24505518,,10431
317008559,95qhnas,3487
328174006,,6630
245051277,,5273
254196476,,12791
47478050,,9334
245049297,,8099
130897398,,6247
47480696,,10662
245044287,,3723
317008559,95qhcqs,3487
152152557,94chjcn,10290
24504282,,5533
317008559,95q4mkg,3487
142764846,,4245
245040174,,8254
8633619,,7951
181309516,,6133
245038974,,2158
254199125,,9933
85073848,,13308
245037000,,11039
317008559,95q4mh5,3487
47484020,,4510
245035065,,3537
317008559,95q4l3m,3487
152152557,94fdb4w,10290
245031942,,7467
254203265,,953
96406570,956lti4,5573
245016969,,8179
254204357,,7876
328176088,,9614
245016597,,10085
393021553,,56
386033877,,7401
245011584,,8744
17873912,,3321
142763352,,8646
245010930,,9614
254209235,,5350
47486351,,4245
245003931,,7971
141365535,99nfb2a,3487
47492405,,8990
244982868,,5141
